Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Other transport,II125,3996.669785891083,3991.186450809819,5.483335081264026,0.504524886877828,2016.4193716147317,2013.6528926031438,2.7664790115879585,0.5699146685429622,2.1965643430449964
Postal and courier services,,5326.791466736431,5318.122771889536,8.668694846895345,0.41483630335681726,2209.74648081358,2206.1503914883656,3.596089325214356,2.9110873917670315,0.6850019334473246
Transport support services,II132,9142.455764102364,9134.095122763834,8.360641338530773,0.7030643072939146,6427.734328753885,6421.856260242678,5.878068511207004,5.312561210963418,0.5655073002435854
Warehousing and storage services,II133,4873.22121557907,4866.443047122048,6.7781684570224705,0.48119723714504986,2344.98058493329,2341.7189489988673,3.261635934422938,1.6386996109488583,1.6229363234740801
Publishing (except internet and music publishing),JJ111,3675.1686877658753,3669.8304917383716,5.338196027503624,0.5789889415481833,2127.8820285405895,2124.7912720728486,3.09075646774104,1.2443897847318366,1.8463666830092036
Motion picture and sound recording activities,JJ112,5676.810256905273,5669.994109199446,6.816147705826374,0.30318895763921944,1721.1461845067392,1719.0796037886946,2.066580718044455,0.9159031917193216,1.1506775263251336
Broadcasting and internet publishing,JJ113,5533.922387560929,5526.697289827647,7.225097733281886,0.3275552898983861,1812.6655519326891,1810.2989329501197,2.3666189825693205,0.9921162696518702,1.3745027129174505
Telecommunications services,JJ121,8542.483558059606,8536.31850158202,6.1650564775871945,0.5545743066096316,4737.441895935085,4734.022914013818,3.4189819212671364,2.1673982192417296,1.2515837020254068
"Internet service providers, web search portals and data processing services",JJ122,4892.111959183672,4886.492778965944,5.619180217727678,0.5414634146341464,2648.8996461921347,2645.8570656839993,3.042580508135474,1.0488086279176914,1.993771880217783
Library and other information services,JJ123,2513.9298984284083,2509.8702446198563,4.059653808551859,0.7191601049868767,1807.9180896834223,1804.9985486242535,2.9195410591685285,0.9690803246045444,1.9504607345639842
Banking and financing; financial asset investing,,15664.81216255381,15653.02517062464,11.78699192917008,0.6189134281407693,9695.162596707398,9687.867469125047,7.295127582350234,7.747033194633274,-0.45190561228303966
Life insurance,KK121,5571.694868305497,5566.181147977644,5.513720327852611,0.2726321297749869,1519.0230384024928,1517.519821086527,1.5032173159660964,0.4886911199325534,1.014526196033543
Health and general insurance,KK122,7348.261219685574,7342.837466870845,5.423752814730228,0.4395017793594306,3229.5738812497098,3227.1901322368303,2.383749012879655,2.0771990318161624,0.30654998106349285
Superannuation and individual pension services,,9299.118051301617,9289.420749129991,9.697302171625696,0.05486284289276808,510.1760526898642,509.64403112433865,0.5320215655255993,0.008975043524932107,0.5230465220006671
Auxiliary finance and insurance services,KK131,8366.589872878916,8357.770976511878,8.818896367038633,0.5586115605236064,4673.673825149893,4668.747487688206,4.926337461687413,4.62760723348437,0.2987302282030436
Rental and hiring services (except real estate),LL111,7048.541912633918,7041.416818810485,7.1250938234338035,0.5829338446788112,4108.833636511431,4104.680178175239,4.153458336191517,2.8628893003945937,1.2905690357969237
Non-financial asset leasing,LL112,4916.526705428321,4910.195321515726,6.331383912594831,0.38392857142857145,1887.5950744055162,1885.164275224788,2.4307991807283726,0.45009843277534506,1.9807007479530274
