Description,NZSIOC,Original Output,Shocked Output,Output Loss
Electronic and electrical equipment manufacturing,CC821,5789.3150000000005,5784.961794901499,4.353205098501111
Machinery manufacturing,CC822,5078.985,5076.399756358417,2.585243641582149
Furniture manufacturing,CC911,1661.6199999999997,1656.8226776241822,4.797322375817335
Other manufacturing,CC912,993.9599999999999,991.8920482268435,2.067951773156431
Electricity generation and on-selling,DD111,15101.414999999997,15055.757535556382,45.65746444361501
Electricity transmission and distribution,DD112,5971.289999999999,5954.911225134511,16.37877486548807
Gas and water supply,,3766.254999999999,3757.0702638367084,9.184736163290967
Sewerage and drainage services,DD122,961.3300000000005,960.0333107480196,1.2966892519808577
"Waste collection, treatment, and disposal services",,3028.3149999999996,3022.8794454157414,5.435554584258384
Residential building construction,EE112,25962.185,25953.544438998866,8.640561001135556
Non-residential building construction,EE113,12069.334999999997,12061.256530217997,8.078469781999837
Heavy and civil engineering construction,EE121,18228.875000000004,18223.34041291135,5.53458708865055
Construction services,EE131,36052.385,36019.94795193868,32.43704806131778
Basic material wholesaling,FF111,8999.605000000003,8982.399422522174,17.205577477828122
Machinery and equipment wholesaling,FF112,9362.3,9343.767265805292,18.532734194707608
"Motor vehicle wholesaling, including parts",,2408.3449999999993,2402.607094266067,5.7379057339322825
"Grocery, liquor, and tobacco product wholesaling",,8786.255,8765.435254909922,20.81974509007649
Other goods and commission based wholesaling,,9132.635,9113.467676058654,19.16732394134608
"Motor vehicle retailing, including parts",,3512.7449999999985,3499.269536965379,13.475463034619743
Fuel retailing,GH112,975.1350000000001,971.2404618671359,3.8945381328641977
Supermarket and grocery stores,GH121,6052.865000000001,6027.732856914932,25.13214308506823
Specialised food retailing,GH122,1326.5349999999999,1321.053734483251,5.481265516748893
"Furniture, electrical, and hardware retailing",,6075.455,6050.568541798207,24.8864582017925
"Recreational, clothing, footwear, and personal accessory retailing",,3921.8750000000005,3905.4592922049933,16.415707795006906
Department stores,GH133,2592.829999999999,2581.7063249335374,11.123675066461644
Pharmaceutical and other store based retailing,GH134,3664.600000000001,3651.558155346689,13.041844653311847
Non-store and commission based retailing,GH135,1084.3199999999997,1080.3604597457697,3.9595402542298115
Accommodation,GH211,5318.69,5307.678517931657,11.011482068342861
Food and beverage services,GH212,13513.839999999998,13464.097453730355,49.74254626964361
Road transport,II111,11838.414999999999,11817.853782036394,20.56121796360443
Rail transport,II121,838.3399999999999,836.8874669114026,1.4525330885973697
Water transport,II122,870.9699999999999,868.7606978946137,2.209302105386217
Air and space transport,II123,8062.120000000001,8045.101590971061,17.01840902893932
Other transport,II125,1109.4200000000003,1106.9950059945215,2.4249940054787382
Postal and courier services,,3030.825,3025.134475154588,5.690524845411501
Transport support services,II132,8720.994999999999,8708.785696787489,12.209303212510912
Warehousing and storage services,II133,1644.05,1641.1797220163494,2.8702779836505847
Publishing (except internet and music publishing),JJ111,1591.34,1587.7373078524734,3.6026921475264633
Motion picture and sound recording activities,JJ112,2629.224999999999,2625.527223122223,3.697776877776132
Broadcasting and internet publishing,JJ113,2089.575,2083.0041244113118,6.570875588687889
Telecommunications services,JJ121,9092.474999999999,9065.47476736024,27.000232639758035
"Internet service providers, web search portals and data processing services",JJ122,1798.4150000000004,1794.5387726893641,3.8762273106363634
Library and other information services,JJ123,474.39000000000004,474.2369258561828,0.15307414381723275
Banking and financing; financial asset investing,,19152.555,19094.808015767045,57.74698423295657
Life insurance,KK121,2388.2649999999994,2376.453397453432,11.811602546567332
Health and general insurance,KK122,8466.230000000001,8440.106532115602,26.123467884399673
Superannuation and individual pension services,,503.25499999999994,501.3082757749985,1.9467242250014452
Auxiliary finance and insurance services,KK131,8534.0,8508.72288888461,25.27711111539016
Rental and hiring services (except real estate),LL111,6544.825,6532.680553295113,12.144446704886468
Non-financial asset leasing,LL112,1681.6999999999998,1678.7110482240787,2.9889517759210524
Residential property operation,LL121,16626.24,16553.502443186084,72.73755681391602
Non-residential property operation,LL122,18007.995,17970.695721734035,37.29927826596452
Real estate services,LL123,6366.614999999997,6360.569869128885,6.045130871111409
Owner-occupied property operation,,39204.945,39000.87212058785,204.0728794121496
"Scientific, architectural, and engineering services",,16225.895000000004,16210.129259960166,15.765740039838073
Legal and accounting services,MN112,9398.695,9382.546382839986,16.148617160013508
"Advertising, market research, and management services",,13705.855000000003,13680.202540040678,25.652459959325714
Veterinary and other professional services,MN114,1511.02,1506.8439026864055,4.176097313594329
Computer system design and related services,MN115,13906.654999999999,13891.267829910596,15.38717008940288
Travel agency and tour arrangement services,MN211,1645.3049999999996,1641.536379090507,3.7686209094926046
Employment and other administrative services,MN212,9071.139999999998,9053.692534417656,17.44746558234286
"Building cleaning, pest control, and other support services",,5258.449999999998,5249.112435714745,9.337564285253816
Local government administration services,,3204.015000000001,3203.397490731129,0.6175092688718677
Central government administration services,,12778.410000000002,12775.187884658448,3.222115341554063
Defence,OO212,3074.750000000001,3074.154248951499,0.5957510485016427
"Public order, safety, and regulatory services",,9968.465,9961.459665222405,7.005334777595771
Preschool education,PP111,2290.374999999999,2287.254575096644,3.1204249033548157
School education,PP112,10777.940000000004,10772.05759070546,5.882409294542549
Tertiary education,PP113,8640.675000000001,8633.999361871322,6.675638128680743
"Adult, community, and other education",,2320.495,2316.9287009461386,3.566299053861295
Hospitals,QQ111,16128.005000000001,16118.964275553113,9.040724446888243
Medical and other health care services,QQ112,14462.619999999994,14447.870038859608,14.749961140385402
Residential care services and social assistance,QQ113,8290.529999999999,8262.761949169606,27.76805083039354
Heritage and artistic activities,RS111,2154.835,2151.7299512576724,3.105048742327568
Sport and recreation services,,4787.825000000002,4776.358560278982,11.466439721019839
Gambling activities,RS113,2444.7400000000002,2434.0190857321995,10.720914267800692
Repair and maintenance,RS211,6128.164999999999,6114.971633907769,13.193366092231239
Personal services; domestic household staff,,4057.4149999999995,4043.110897785245,14.304102214754693
"Religious services; civil, professional, and other interest groups",,3748.685000000001,3737.619410488963,11.065589511037905
