Description,NZSIOC,Original Output,Shocked Output,Output Loss,Value Added to Output Ratio,Original GDP Estimate,Shocked GDP Estimate,Loss,Direct Loss,Indirect Loss
Veterinary and other professional services,MN114,2856.3202857412543,2843.792814008052,12.52747173320231,0.7299088649544325,2084.8534977117192,2075.709585038189,9.143912673530435,3.4341197001658337,5.709792973364601
Computer system design and related services,MN115,12344.376579642196,12289.33253367781,55.04404596438422,0.666937302661254,8232.925219061322,8196.214291518274,36.71092754304849,30.122408721354585,6.588518821693908
Travel agency and tour arrangement services,MN211,3363.1338455113323,3348.5875988965663,14.54624661476605,0.5178165276724791,1741.4862899804698,1733.954003067744,7.532286912725709,2.193538404626562,5.3387485080991475
Employment and other administrative services,MN212,8952.884670981339,8910.346910481465,42.53776049987272,0.46352941176470586,4149.925365137232,4130.207862034938,19.71750310229394,10.031444425887473,9.686058676406466
"Building cleaning, pest control, and other support services",,6688.309351795583,6657.510230886748,30.799120908834723,0.5121776504297995,3425.6025691503164,3409.827947767926,15.77462138239028,6.5887604419616865,9.185860940428592
Local government administration services,,5239.61478796908,5216.524650238834,23.09013773024596,0.635546875,3330.020804697536,3315.3459398197583,14.674864877777411,5.626949898963516,9.047914978813894
Central government administration services,,10914.33829392454,10866.88817521475,47.4501187097911,0.5046150824823252,5507.539718428732,5483.595672862195,23.94404556653736,13.868589251438406,10.075456315098954
Defence,OO212,3570.4123896038145,3555.987732627639,14.424656976175156,0.6547376982513217,2337.6835897772025,2328.239223070557,9.444366706645791,4.784118709886602,4.660247996759188
"Public order, safety, and regulatory services",,9368.672906959197,9327.060574135528,41.61233282366851,0.6507676818525044,6096.8295496962,6069.749588328067,27.079961368133638,18.710451881910693,8.369509486222947
Preschool education,PP111,3571.061618713864,3554.8145457221376,16.24707299172643,0.724194429273621,2586.14293086542,2574.37689111281,11.766039752610183,5.877245296739572,5.888794455870611
School education,PP112,10025.021002306901,9979.429529018926,45.59147328797565,0.7792389153962528,7811.886492662285,7776.359842466046,35.52665019623938,29.851199448983298,5.675450747256083
Tertiary education,PP113,8585.64458275907,8547.404745661748,38.2398370973214,0.7140575079872205,6130.643975228922,6103.338532445371,27.305442783550582,19.600015515292142,7.70542726825844
"Adult, community, and other education",,5449.459797617487,5425.199021226813,24.2607763906743,0.5510534846029174,3002.943810680625,2989.574825311372,13.368985369253263,3.0753723170112264,10.293613052242037
Hospitals,QQ111,13281.433024046568,13216.62763937647,64.805384670099,0.6977594523105648,9267.245432758182,9222.026863043997,45.21856971418376,38.826362908854186,6.392206805329571
Medical and other health care services,QQ112,11899.611747397352,11842.510281585219,57.10146581213288,0.5510097945739794,6556.802624443527,6525.33915749651,31.463466947016443,24.824837026871858,6.6386299201445835
Residential care services and social assistance,QQ113,8390.34326052123,8351.032155998542,39.311104522687465,0.6331468319975805,5312.319254771267,5287.429553480401,24.88970129086533,16.990141922379063,7.899559368486266
Heritage and artistic activities,RS111,4410.2919016466985,4391.053115829251,19.238785817448477,0.5658734764944864,2495.6672107402965,2484.7804921262446,10.886718614052388,3.061931460324737,7.824787153727652
Sport and recreation services,,6137.507373013655,6110.250191893361,27.257181120293605,0.3927540036755054,2410.5305933390464,2399.8252263251425,10.705367013903711,3.4568654561169314,7.248501557786779
Gambling activities,RS113,4585.328564651014,4564.975862304638,20.352702346376518,0.6342710997442456,2908.341391389902,2895.4322604898985,12.909130900003522,4.309528851370414,8.599602048633107
Repair and maintenance,RS211,6971.24761876123,6939.72960932966,31.518009431570906,0.534588620548506,3726.7496480156233,3709.9004788311654,16.84916918445829,8.022242350758251,8.82692683370004
Personal services; domestic household staff,,5527.694210900675,5503.212927526268,24.481283374407607,0.6704791344667697,3706.203630121658,3689.7894404341496,16.41418968750853,8.025334062672474,8.388855624836054
"Religious services; civil, professional, and other interest groups",,6768.697372407326,6737.803417789186,30.893954618140043,0.4216342933690556,2853.914933643947,2840.8889829191517,13.025950724795148,3.127107655003274,9.898843069791875
